Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Fraud_Label
97.94,ATM Withdrawal,41498.21,Tablet,London,Groceries,0,Amex,220,3146.17,Biometric,0.6398,1
298.04,Online,65299.13,Laptop,Mumbai,Electronics,0,Mastercard,37,2399.46,Biometric,0.8873,1
5.1,ATM Withdrawal,83254.24,Mobile,London,Electronics,0,Mastercard,201,4368.87,Biometric,0.8907,1
56.24,ATM Withdrawal,39457.02,Mobile,Sydney,Groceries,0,Discover,231,4377.78,Password,0.594,0
145.85,POS,72268.73,Laptop,Sydney,Clothing,0,Discover,53,4037.17,OTP,0.2908,0
29.53,Online,86514.16,Tablet,Sydney,Travel,1,Visa,211,956.72,Password,0.5742,0
22.52,POS,96281.56,Tablet,Tokyo,Restaurants,0,Discover,76,4276.9,PIN,0.4794,0
57.92,ATM Withdrawal,59230.42,Mobile,Tokyo,Clothing,1,Visa,50,4164.67,Biometric,0.7548,0
79.07,ATM Withdrawal,23949.45,Laptop,Mumbai,Travel,0,Mastercard,132,928.13,OTP,0.5237,1
63.92,POS,83553.83,Laptop,New York,Clothing,0,Visa,72,828.55,OTP,0.3665,0
35.51,Online,89357.12,Tablet,New York,Groceries,0,Visa,65,3990.6,Biometric,0.7436,0
57.16,Bank Transfer,6923.25,Mobile,London,Groceries,0,Amex,169,4913.72,OTP,0.3713,0
66.97,ATM Withdrawal,52424.24,Laptop,London,Clothing,0,Amex,14,1162.77,OTP,0.9173,1
128.85,Online,75724.04,Tablet,New York,Restaurants,1,Visa,109,4891.67,PIN,0.3494,0
43.63,Online,51826.12,Laptop,New York,Clothing,0,Amex,71,235.02,Password,0.7497,0
32.73,ATM Withdrawal,40709.62,Mobile,Tokyo,Restaurants,0,Mastercard,119,362.69,Password,0.5226,0
48.55,ATM Withdrawal,29809.69,Mobile,London,Clothing,0,Mastercard,93,3546.45,Biometric,0.324,0
47.74,ATM Withdrawal,34710.39,Laptop,New York,Clothing,0,Visa,38,4881.68,PIN,0.6429,0
79.96,POS,58553.21,Mobile,Tokyo,Electronics,0,Mastercard,131,1759.72,Biometric,0.8278,0
4.15,Online,54831.75,Tablet,London,Travel,1,Mastercard,229,499.76,Password,0.262,1
114.47,Bank Transfer,88867.48,Tablet,Mumbai,Restaurants,0,Discover,203,1201.3,PIN,0.4313,0
78.16,POS,29673.64,Laptop,Sydney,Clothing,0,Discover,16,1037.94,PIN,0.113,0
1.09,ATM Withdrawal,5134.16,Tablet,London,Electronics,0,Discover,101,4371.13,PIN,0.3775,1
30.15,POS,84449.17,Mobile,Sydney,Restaurants,0,Amex,51,3967.48,Biometric,0.1187,1
13.04,ATM Withdrawal,65673.29,Laptop,Mumbai,Electronics,0,Visa,88,644.67,OTP,0.1859,0
262.25,ATM Withdrawal,22543.84,Tablet,Mumbai,Clothing,0,Amex,81,396.04,PIN,0.5017,0
124.46,ATM Withdrawal,60548.18,Tablet,London,Clothing,0,Mastercard,135,2939.13,PIN,0.3591,1
186.19,ATM Withdrawal,68002.84,Tablet,Sydney,Restaurants,0,Discover,26,2461.45,OTP,0.6954,1
282.17,Online,99221.29,Laptop,Mumbai,Electronics,0,Visa,47,366.26,Biometric,0.4859,0
47.41,Online,3325.07,Tablet,Tokyo,Groceries,0,Discover,91,719.27,Password,0.5459,1
21.43,Bank Transfer,27377.1,Tablet,Mumbai,Groceries,0,Discover,136,593.03,Biometric,0.148,0
17.9,Bank Transfer,21387.06,Tablet,New York,Electronics,1,Mastercard,69,4420.69,PIN,0.1843,0
162.38,Bank Transfer,11885.78,Tablet,Sydney,Electronics,0,Discover,49,3942.45,PIN,0.7585,1
77.58,ATM Withdrawal,74796.61,Laptop,Tokyo,Electronics,0,Visa,183,2178.67,Biometric,0.0937,0
159.56,Online,82509.45,Tablet,London,Electronics,0,Visa,232,2857.23,Password,0.4149,0
20.34,ATM Withdrawal,66785.41,Laptop,New York,Groceries,0,Amex,237,2333.3,PIN,0.3166,0
54.96,ATM Withdrawal,70614.46,Laptop,New York,Groceries,0,Amex,100,1398.03,OTP,0.9214,1
100.0,Online,98053.32,Laptop,Mumbai,Clothing,0,Discover,24,4534.57,OTP,0.2614,1
4.56,Online,75264.34,Laptop,New York,Groceries,0,Visa,149,2517.99,Biometric,0.9086,1
7.5,POS,72355.59,Tablet,Mumbai,Travel,0,Amex,133,2302.74,Biometric,0.1428,0
275.82,Online,72336.21,Laptop,Sydney,Restaurants,0,Amex,222,4913.59,Biometric,0.5897,0
54.62,ATM Withdrawal,13568.98,Mobile,Tokyo,Electronics,0,Amex,224,1122.64,Password,0.2178,0
81.6,ATM Withdrawal,81017.23,Mobile,Tokyo,Travel,0,Discover,84,3187.5,Biometric,0.7404,0
20.22,ATM Withdrawal,28026.74,Tablet,Tokyo,Travel,0,Amex,153,4537.24,Password,0.3667,0
118.83,ATM Withdrawal,33601.66,Laptop,New York,Clothing,0,Visa,137,3132.03,Biometric,0.4647,0
267.98,ATM Withdrawal,85313.59,Laptop,Sydney,Groceries,1,Mastercard,14,1153.1,Biometric,0.9369,1
97.55,POS,60639.5,Laptop,London,Groceries,0,Mastercard,108,3243.63,OTP,0.4251,0
72.99,Online,72206.59,Laptop,New York,Electronics,0,Discover,1,3713.07,PIN,0.5742,0
222.48,POS,42218.8,Tablet,New York,Electronics,1,Mastercard,107,1234.98,OTP,0.5548,0
3.08,POS,25632.64,Mobile,London,Electronics,0,Mastercard,68,3709.35,Password,0.0358,0
156.71,ATM Withdrawal,39731.42,Tablet,London,Groceries,0,Discover,168,771.25,OTP,0.1364,0
13.61,ATM Withdrawal,44474.69,Mobile,Tokyo,Clothing,0,Amex,51,766.97,Biometric,0.7502,0
77.98,POS,72842.78,Laptop,New York,Restaurants,0,Visa,78,4977.0,PIN,0.5612,0
193.57,POS,96707.72,Tablet,Mumbai,Clothing,0,Visa,105,4307.28,PIN,0.5219,0
24.78,Bank Transfer,73040.04,Tablet,London,Electronics,0,Discover,32,4530.28,Biometric,0.4686,0
132.9,POS,34744.3,Mobile,New York,Travel,1,Amex,12,1827.84,Biometric,0.6707,0
157.38,POS,16991.28,Tablet,London,Clothing,1,Amex,227,2702.62,OTP,0.0657,1
30.88,POS,10582.45,Tablet,London,Restaurants,0,Mastercard,6,4963.57,OTP,0.6187,0
79.7,POS,669.1,Tablet,London,Electronics,0,Mastercard,221,1366.23,OTP,0.7744,0
57.96,POS,32206.66,Mobile,Tokyo,Travel,0,Discover,3,1.46,OTP,0.7868,0
131.22,ATM Withdrawal,20088.82,Mobile,Sydney,Electronics,1,Amex,11,940.16,Password,0.4896,0
115.58,POS,81203.56,Mobile,Tokyo,Travel,0,Mastercard,29,3761.95,Password,0.1313,0
48.35,ATM Withdrawal,41270.45,Laptop,Mumbai,Electronics,0,Mastercard,95,1362.29,OTP,0.0079,1
243.22,Online,90108.97,Tablet,Sydney,Travel,0,Mastercard,98,1066.84,PIN,0.565,0
12.57,ATM Withdrawal,65205.8,Tablet,Sydney,Electronics,0,Discover,102,3805.98,OTP,0.75,0
108.58,Online,35203.13,Mobile,Tokyo,Travel,0,Discover,9,2304.8,PIN,0.0782,0
19.44,Bank Transfer,62023.88,Mobile,London,Clothing,0,Mastercard,105,66.72,PIN,0.3038,0
85.77,POS,27300.02,Tablet,Mumbai,Clothing,0,Visa,107,4148.89,Password,0.759,0
101.41,POS,36699.86,Tablet,Sydney,Clothing,0,Discover,121,2570.66,Biometric,0.2165,0
5.5,Online,7841.07,Mobile,Tokyo,Electronics,0,Discover,144,518.06,Password,0.0105,0
73.99,Online,2684.38,Laptop,London,Electronics,0,Visa,187,949.39,Biometric,0.3116,0
0.5,ATM Withdrawal,57013.78,Tablet,New York,Travel,0,Discover,114,1423.41,PIN,0.5948,0
11.77,Bank Transfer,90379.07,Laptop,New York,Electronics,0,Amex,177,4476.91,Password,0.6078,0
64.46,POS,76720.82,Tablet,Mumbai,Restaurants,0,Mastercard,222,1570.84,OTP,0.0303,0
66.62,Online,82804.21,Laptop,Tokyo,Travel,0,Mastercard,184,1736.37,Biometric,0.1446,0
41.35,Bank Transfer,25896.22,Mobile,London,Travel,0,Discover,209,2051.53,OTP,0.403,1
98.91,ATM Withdrawal,21347.33,Mobile,New York,Groceries,0,Mastercard,137,3055.78,OTP,0.7358,0
5.22,Online,40231.86,Mobile,Tokyo,Clothing,0,Visa,71,1800.22,Password,0.5474,0
75.46,Online,40687.66,Mobile,Sydney,Groceries,0,Amex,49,967.59,OTP,0.1392,0
32.17,Online,14670.03,Laptop,Sydney,Electronics,1,Discover,210,1989.22,Password,0.4784,0
29.63,Online,5668.21,Tablet,London,Restaurants,0,Mastercard,185,2229.75,PIN,0.9624,1
196.66,Online,49748.15,Mobile,Tokyo,Restaurants,0,Discover,60,2560.84,PIN,0.6719,0
29.23,POS,83311.79,Tablet,Tokyo,Groceries,0,Visa,209,4657.11,Biometric,0.3805,1
73.18,Online,30072.7,Laptop,New York,Groceries,0,Visa,105,2362.51,OTP,0.3477,0
118.52,POS,22265.35,Laptop,London,Restaurants,0,Discover,173,2518.31,PIN,0.0605,0
54.25,ATM Withdrawal,63756.36,Laptop,Sydney,Restaurants,0,Visa,61,175.03,Password,0.8208,0
58.22,POS,69157.25,Mobile,Tokyo,Groceries,0,Mastercard,181,4833.22,Biometric,0.605,0
28.62,POS,73797.16,Mobile,Tokyo,Restaurants,0,Amex,126,655.29,Biometric,0.0714,0
21.41,POS,87747.09,Tablet,London,Electronics,1,Mastercard,68,1162.85,OTP,0.9771,1
22.94,Online,81345.22,Tablet,New York,Restaurants,0,Visa,18,4368.67,OTP,0.1011,0
49.38,Bank Transfer,73149.36,Tablet,London,Groceries,0,Amex,222,177.38,OTP,0.6308,0
117.87,ATM Withdrawal,52374.75,Laptop,Tokyo,Restaurants,0,Mastercard,198,1608.76,Biometric,0.2485,0
63.47,POS,19605.64,Laptop,Tokyo,Groceries,0,Visa,149,1838.66,PIN,0.5916,0
58.3,POS,11586.84,Mobile,Tokyo,Clothing,0,Visa,234,2412.26,OTP,0.4982,1
57.72,POS,79453.48,Laptop,Sydney,Travel,0,Visa,184,1874.75,Password,0.6294,0
135.23,Online,84184.97,Tablet,London,Clothing,0,Discover,215,4464.3,PIN,0.9516,1
66.51,Online,41649.18,Mobile,London,Clothing,0,Amex,82,2993.46,Biometric,0.5994,0
408.8,Bank Transfer,29098.21,Mobile,Sydney,Groceries,0,Mastercard,99,1079.34,OTP,0.5118,0
4.12,Online,20708.42,Tablet,Sydney,Electronics,0,Visa,33,3449.3,OTP,0.0712,0
153.41,ATM Withdrawal,32675.75,Tablet,Tokyo,Groceries,0,Mastercard,97,2029.7,PIN,0.6069,0
53.79,POS,50069.91,Mobile,Mumbai,Groceries,0,Amex,165,3941.0,PIN,0.9365,1
20.96,POS,81758.5,Laptop,Mumbai,Clothing,0,Visa,204,4110.57,Biometric,0.3601,0
81.16,Bank Transfer,81907.79,Laptop,London,Clothing,0,Visa,99,1790.09,PIN,0.0199,0
197.65,POS,29801.64,Mobile,London,Groceries,0,Discover,182,4089.69,OTP,0.7939,1
32.4,Online,71335.39,Mobile,New York,Electronics,0,Amex,12,516.3,Password,0.2149,1
59.54,Online,5147.49,Laptop,London,Electronics,0,Mastercard,210,4758.82,OTP,0.521,0
17.13,POS,50365.86,Mobile,London,Groceries,0,Mastercard,154,1429.18,PIN,0.5869,0
226.48,Online,18383.44,Laptop,Mumbai,Groceries,0,Discover,204,3972.81,PIN,0.1688,1
32.34,POS,47033.98,Tablet,Mumbai,Clothing,0,Discover,69,2036.1,Biometric,0.3586,0
30.42,ATM Withdrawal,5977.97,Tablet,Sydney,Restaurants,0,Mastercard,229,492.06,PIN,0.5336,0
21.22,Online,5440.55,Tablet,London,Groceries,0,Mastercard,135,966.89,OTP,0.7904,1
66.58,Online,65510.75,Mobile,Sydney,Electronics,0,Amex,236,3621.96,Password,0.7494,1
319.78,Bank Transfer,7429.41,Laptop,London,Clothing,0,Amex,142,4637.06,Biometric,0.576,0
115.72,Bank Transfer,38859.28,Laptop,Sydney,Groceries,0,Discover,184,3425.85,PIN,0.0893,0
510.36,Bank Transfer,57996.48,Laptop,New York,Groceries,0,Visa,20,4975.84,OTP,0.0578,1
347.3,Bank Transfer,4997.21,Mobile,Tokyo,Restaurants,0,Discover,220,4606.16,Password,0.9242,1
139.96,ATM Withdrawal,72320.75,Tablet,London,Restaurants,0,Mastercard,115,3586.6,Password,0.4719,0
22.61,Online,27725.67,Laptop,New York,Clothing,0,Mastercard,19,1806.42,PIN,0.7878,0
5.59,ATM Withdrawal,67838.88,Tablet,London,Restaurants,0,Mastercard,4,3051.82,Password,0.2231,0
44.75,Online,82296.09,Mobile,Tokyo,Clothing,0,Discover,178,1139.45,OTP,0.3785,1
42.41,Online,43460.62,Tablet,Sydney,Electronics,0,Amex,25,4350.82,OTP,0.7586,0
155.21,Bank Transfer,96716.95,Mobile,Mumbai,Electronics,0,Mastercard,63,3628.32,OTP,0.4606,0
94.77,Bank Transfer,87627.51,Tablet,London,Groceries,0,Discover,222,4438.85,PIN,0.5853,1
216.23,Online,69632.07,Laptop,Tokyo,Clothing,0,Discover,234,4816.85,Password,0.3794,0
35.16,Online,78462.62,Mobile,London,Groceries,0,Visa,126,3373.6,Password,0.0471,0
13.31,POS,84284.77,Laptop,London,Groceries,0,Amex,131,408.51,OTP,0.2635,0
81.03,POS,54330.23,Tablet,New York,Restaurants,0,Amex,27,2846.12,Password,0.9136,1
22.85,Online,59931.0,Laptop,Tokyo,Electronics,0,Mastercard,142,3568.65,Password,0.2356,1
23.99,Online,86818.26,Tablet,London,Restaurants,0,Amex,144,4166.64,PIN,0.4006,0
2.6,Online,64421.59,Tablet,Tokyo,Groceries,0,Mastercard,200,944.66,PIN,0.0584,0
14.2,Online,13075.21,Mobile,Mumbai,Clothing,0,Mastercard,220,3085.96,OTP,0.1906,0
4.46,ATM Withdrawal,87193.16,Tablet,Mumbai,Electronics,0,Visa,193,240.41,OTP,0.9635,1
36.06,POS,45038.57,Mobile,London,Groceries,0,Amex,160,3780.73,PIN,0.9238,1
16.45,ATM Withdrawal,88130.46,Mobile,New York,Clothing,0,Discover,222,1449.99,Password,0.9011,1
49.97,Bank Transfer,13048.89,Laptop,New York,Electronics,0,Amex,19,2739.5,Biometric,0.8807,1
99.79,Bank Transfer,23685.5,Tablet,Mumbai,Travel,0,Discover,207,3834.24,Biometric,0.8708,1
76.1,Online,28397.81,Tablet,Sydney,Restaurants,0,Mastercard,65,4107.87,PIN,0.5619,1
79.98,ATM Withdrawal,1227.68,Laptop,Sydney,Restaurants,1,Mastercard,121,4307.24,PIN,0.5166,0
16.87,ATM Withdrawal,32704.87,Tablet,Sydney,Travel,0,Visa,124,713.67,Biometric,0.9383,1
18.12,POS,69406.97,Tablet,New York,Electronics,0,Amex,216,4059.65,Biometric,0.6407,0
124.78,Bank Transfer,25292.6,Laptop,Tokyo,Electronics,0,Discover,77,4410.83,Password,0.9253,1
151.63,Bank Transfer,92489.98,Tablet,Tokyo,Restaurants,0,Discover,98,4861.44,Password,0.6566,1
102.48,ATM Withdrawal,23248.99,Tablet,Sydney,Groceries,0,Amex,81,4163.65,Password,0.4514,1
251.15,ATM Withdrawal,30184.7,Tablet,Tokyo,Groceries,0,Mastercard,206,1608.01,Password,0.8566,1
462.98,POS,10577.97,Mobile,Tokyo,Clothing,0,Mastercard,92,2949.12,OTP,0.5684,1
37.8,Online,30848.48,Mobile,New York,Groceries,0,Amex,142,907.31,OTP,0.4151,0
21.28,POS,36663.19,Tablet,Sydney,Groceries,1,Amex,178,3323.98,OTP,0.7619,0
72.47,Bank Transfer,67268.23,Tablet,Tokyo,Travel,0,Discover,17,1960.34,OTP,0.1513,0
69.84,POS,32985.55,Mobile,Tokyo,Groceries,1,Mastercard,175,962.75,PIN,0.7906,0
218.25,ATM Withdrawal,67639.92,Laptop,Tokyo,Groceries,0,Discover,44,3885.15,Password,0.1175,0
82.4,POS,82557.49,Tablet,Tokyo,Electronics,0,Mastercard,158,1873.5,OTP,0.9326,1
39.5,ATM Withdrawal,93431.84,Mobile,New York,Travel,0,Visa,157,1597.46,Password,0.9289,1
0.49,Online,82028.98,Mobile,London,Groceries,0,Visa,191,3515.22,OTP,0.5664,0
78.99,Online,42435.24,Tablet,New York,Electronics,0,Mastercard,175,672.11,PIN,0.5327,1
58.5,Online,19262.26,Mobile,Tokyo,Travel,0,Mastercard,9,2348.04,Password,0.6974,0
16.75,POS,28779.38,Mobile,New York,Travel,0,Amex,86,1783.44,OTP,0.4171,0
133.91,Online,24517.39,Laptop,Tokyo,Travel,0,Amex,228,4142.06,Biometric,0.8179,1
156.2,Online,74604.05,Laptop,Sydney,Restaurants,0,Mastercard,99,2627.0,Biometric,0.5568,0
61.5,Bank Transfer,94743.51,Mobile,London,Electronics,0,Visa,30,2219.11,OTP,0.2626,1
74.35,POS,19576.53,Tablet,Sydney,Electronics,0,Mastercard,136,2205.87,Password,0.0975,0
94.7,Bank Transfer,88655.13,Mobile,Sydney,Restaurants,0,Mastercard,236,977.44,OTP,0.6479,0
3.06,POS,2919.34,Laptop,Sydney,Travel,0,Visa,128,1194.91,Biometric,0.5109,1
100.31,POS,41612.42,Mobile,New York,Groceries,0,Amex,110,2556.38,Password,0.3903,1
188.86,POS,36520.49,Tablet,London,Groceries,0,Discover,233,2152.87,OTP,0.8661,1
17.16,Bank Transfer,34514.71,Mobile,Tokyo,Groceries,0,Mastercard,201,4717.13,Password,0.2894,0
59.39,Bank Transfer,82893.11,Laptop,Sydney,Clothing,0,Visa,207,3500.13,PIN,0.8748,1
26.2,Online,88112.08,Tablet,Sydney,Electronics,0,Amex,155,2664.18,PIN,0.1518,1
256.37,POS,77528.89,Mobile,Tokyo,Travel,0,Mastercard,144,2894.71,PIN,0.9686,1
255.17,POS,67556.51,Laptop,Mumbai,Clothing,0,Mastercard,97,1357.08,PIN,0.482,0
170.44,ATM Withdrawal,43849.82,Laptop,Sydney,Clothing,0,Mastercard,163,3915.48,Password,0.6125,0
91.75,Bank Transfer,54208.74,Tablet,London,Clothing,0,Mastercard,51,421.91,PIN,0.5776,0
65.52,POS,99101.53,Laptop,Sydney,Electronics,0,Visa,172,1629.24,Biometric,0.4928,0
83.06,POS,574.14,Laptop,Tokyo,Restaurants,0,Amex,88,3233.48,PIN,0.086,1
98.89,Online,30853.82,Laptop,Mumbai,Groceries,0,Amex,91,1525.4,Biometric,0.9177,1
67.31,ATM Withdrawal,13976.27,Mobile,Tokyo,Restaurants,1,Visa,238,4513.69,OTP,0.5538,0
47.0,POS,8019.27,Mobile,London,Electronics,0,Amex,159,4825.91,PIN,0.4272,1
31.67,Online,98431.05,Laptop,Mumbai,Travel,0,Mastercard,73,2407.71,Password,0.0454,0
34.37,POS,32647.73,Mobile,Mumbai,Restaurants,0,Discover,135,3577.0,PIN,0.822,0
108.26,POS,64963.57,Laptop,Sydney,Clothing,0,Visa,194,32.76,PIN,0.9804,1
14.77,Online,4033.04,Tablet,Tokyo,Electronics,0,Visa,227,2839.39,Biometric,0.6066,0
87.95,Bank Transfer,1316.32,Laptop,Sydney,Restaurants,0,Amex,32,1595.83,Biometric,0.4459,0
58.9,Online,56928.7,Tablet,London,Groceries,0,Mastercard,120,3550.93,Password,0.9851,1
817.26,Online,39843.55,Tablet,Sydney,Travel,0,Visa,184,1422.4,Password,0.4662,0
162.78,ATM Withdrawal,96779.68,Mobile,Tokyo,Electronics,0,Visa,181,4842.61,PIN,0.4569,0
96.17,Online,76029.46,Laptop,London,Clothing,0,Amex,161,2452.31,PIN,0.8467,0
217.2,Online,56027.81,Laptop,New York,Clothing,0,Mastercard,116,4236.35,OTP,0.1421,0
61.78,POS,7672.6,Tablet,Mumbai,Groceries,0,Mastercard,12,4640.88,OTP,0.2827,1
7.48,Online,14423.31,Mobile,Mumbai,Travel,0,Mastercard,213,2618.74,Password,0.3252,0
138.78,Bank Transfer,15168.21,Tablet,Mumbai,Restaurants,0,Mastercard,232,3906.18,Password,0.4496,0
179.67,Bank Transfer,99343.17,Mobile,Mumbai,Electronics,0,Mastercard,236,422.74,Biometric,0.1823,0
33.53,POS,5599.07,Mobile,London,Clothing,1,Discover,187,4893.21,OTP,0.9597,1
68.76,ATM Withdrawal,42087.38,Mobile,New York,Restaurants,0,Mastercard,80,1384.23,PIN,0.9725,1
197.53,ATM Withdrawal,70622.92,Tablet,London,Electronics,0,Amex,186,2026.64,OTP,0.4775,0
97.76,Online,55608.51,Tablet,Tokyo,Restaurants,0,Mastercard,109,1560.03,PIN,0.9427,1
130.45,Online,84102.42,Laptop,Sydney,Groceries,0,Discover,151,2516.87,Password,0.8772,1
151.23,ATM Withdrawal,26964.09,Laptop,New York,Restaurants,0,Visa,103,4588.04,Biometric,0.8077,0
41.84,ATM Withdrawal,90909.32,Tablet,Mumbai,Electronics,0,Visa,116,1206.8,OTP,0.1608,0
224.59,ATM Withdrawal,91480.36,Laptop,London,Clothing,0,Discover,150,3190.57,PIN,0.4813,0
25.69,POS,37695.58,Laptop,Sydney,Electronics,0,Amex,232,3783.51,OTP,0.6271,0
9.67,ATM Withdrawal,99878.06,Laptop,Mumbai,Travel,0,Mastercard,238,3792.86,Biometric,0.2853,0
47.84,Online,27966.6,Tablet,New York,Groceries,0,Discover,70,2226.09,Biometric,0.1135,0
214.34,ATM Withdrawal,72894.15,Tablet,Mumbai,Restaurants,0,Amex,61,2505.55,Password,0.5511,0
65.42,ATM Withdrawal,45398.12,Tablet,Mumbai,Groceries,0,Discover,85,4389.05,Biometric,0.2637,0
112.23,Bank Transfer,75936.32,Mobile,Tokyo,Restaurants,0,Discover,205,4910.45,OTP,0.1576,0
82.15,POS,6666.5,Laptop,New York,Restaurants,0,Discover,53,1530.04,Biometric,0.0085,0
49.7,POS,61218.81,Laptop,Sydney,Travel,0,Mastercard,87,4929.6,PIN,0.1484,0
2.49,Online,56889.16,Tablet,Tokyo,Electronics,0,Mastercard,189,1517.91,PIN,0.1199,0
6.59,Online,91684.7,Laptop,Tokyo,Travel,1,Discover,154,4811.62,Password,0.676,0
158.02,Online,53553.68,Mobile,Sydney,Travel,0,Visa,37,4272.48,OTP,0.5254,0
26.56,POS,52459.63,Tablet,New York,Electronics,0,Visa,204,3335.85,Password,0.348,0
5.02,Bank Transfer,64693.01,Tablet,Mumbai,Electronics,0,Discover,217,4974.67,OTP,0.5647,0
38.07,ATM Withdrawal,5460.3,Tablet,New York,Groceries,0,Mastercard,31,927.08,OTP,0.1006,0
46.45,POS,78020.35,Mobile,Mumbai,Restaurants,0,Amex,144,3489.59,Password,0.5805,0
106.34,Online,59225.24,Laptop,New York,Groceries,0,Discover,179,1784.23,PIN,0.1079,0
106.64,Online,37843.05,Tablet,Sydney,Electronics,0,Mastercard,188,963.12,Biometric,0.1868,0
55.11,ATM Withdrawal,10186.73,Tablet,London,Travel,0,Discover,170,2347.24,Biometric,0.648,0
135.36,Bank Transfer,95759.5,Laptop,Sydney,Restaurants,0,Discover,215,1299.34,OTP,0.7053,1
47.09,ATM Withdrawal,78603.61,Laptop,Mumbai,Travel,1,Mastercard,120,2577.14,Password,0.5877,0
0.59,Bank Transfer,28572.79,Mobile,London,Electronics,0,Mastercard,21,634.88,Password,0.3498,1
56.58,Bank Transfer,10884.22,Laptop,Sydney,Clothing,0,Mastercard,195,599.89,Biometric,0.1946,1
2.86,Bank Transfer,43504.76,Tablet,New York,Travel,0,Mastercard,144,1436.39,Biometric,0.4214,0
290.34,POS,75058.01,Mobile,New York,Electronics,0,Discover,16,2718.62,Biometric,0.29,0
63.41,Bank Transfer,10673.58,Laptop,Sydney,Restaurants,0,Mastercard,164,2777.26,Biometric,0.8078,0
34.13,Bank Transfer,79891.68,Tablet,London,Restaurants,0,Visa,46,4492.46,Biometric,0.4658,0
62.57,Online,84755.33,Tablet,Mumbai,Restaurants,0,Visa,223,580.78,PIN,0.8881,1
56.7,Online,87975.08,Laptop,Sydney,Clothing,0,Visa,11,2849.09,Biometric,0.2651,1
1.47,POS,4113.18,Laptop,Sydney,Groceries,0,Discover,60,3228.04,Password,0.5557,0
34.33,POS,26885.43,Mobile,New York,Restaurants,0,Visa,191,872.32,Biometric,0.4393,1
83.8,POS,21359.8,Mobile,Sydney,Clothing,0,Discover,60,4489.31,Password,0.8083,0
36.69,POS,43937.99,Tablet,Mumbai,Electronics,0,Discover,189,3705.42,Password,0.8702,1
61.85,Bank Transfer,16801.19,Tablet,Tokyo,Clothing,0,Visa,101,4530.48,Password,0.0715,0
7.75,Online,92045.27,Mobile,Sydney,Groceries,0,Amex,31,2339.27,Password,0.5756,0
178.97,ATM Withdrawal,65117.67,Tablet,Sydney,Electronics,0,Mastercard,191,651.16,Biometric,0.4896,0
112.76,Online,31711.12,Laptop,Mumbai,Clothing,0,Discover,75,4857.4,PIN,0.1956,0
27.42,Online,34373.22,Mobile,New York,Electronics,0,Visa,223,4100.9,Biometric,0.277,0
230.82,POS,98920.22,Tablet,London,Travel,0,Mastercard,80,1668.47,OTP,0.2225,0
63.68,POS,37734.4,Mobile,Mumbai,Restaurants,0,Discover,130,4111.25,Biometric,0.2343,0
83.65,Bank Transfer,85113.67,Mobile,Mumbai,Electronics,0,Visa,28,4440.94,Password,0.1114,0
75.09,Online,33612.67,Mobile,London,Travel,0,Amex,70,4279.6,PIN,0.5199,0
26.15,ATM Withdrawal,45206.53,Laptop,Tokyo,Restaurants,0,Amex,6,1456.31,PIN,0.7327,0
97.75,ATM Withdrawal,31588.48,Mobile,Mumbai,Restaurants,0,Amex,202,1638.94,OTP,0.9563,1
56.94,POS,45811.76,Mobile,Tokyo,Restaurants,0,Visa,152,3624.07,Password,0.6115,0
165.17,Bank Transfer,689.57,Tablet,Sydney,Electronics,0,Mastercard,137,2692.81,OTP,0.1007,0
111.24,Bank Transfer,17304.5,Mobile,Mumbai,Clothing,0,Discover,143,4777.89,Password,0.6455,1
12.9,POS,47013.26,Mobile,Mumbai,Electronics,0,Mastercard,73,681.11,OTP,0.3953,1
126.88,Online,3403.81,Mobile,Sydney,Electronics,1,Discover,129,1008.37,Password,0.8818,1
52.75,Bank Transfer,67291.54,Mobile,New York,Restaurants,0,Visa,116,1506.62,Biometric,0.9742,1
66.61,Bank Transfer,35014.86,Tablet,London,Travel,0,Amex,225,4099.19,PIN,0.0127,0
27.09,Online,67440.98,Laptop,Sydney,Clothing,1,Amex,196,3145.15,PIN,0.09,0
166.7,POS,2250.92,Tablet,New York,Groceries,0,Discover,57,2231.82,OTP,0.3547,0
97.86,POS,96652.1,Tablet,Sydney,Travel,1,Discover,116,2686.0,PIN,0.6475,0
1.88,POS,13467.92,Laptop,London,Groceries,0,Mastercard,176,918.72,OTP,0.2789,0
145.86,Online,26900.54,Mobile,London,Clothing,1,Visa,168,388.53,PIN,0.3777,0
93.41,POS,35226.94,Mobile,Mumbai,Groceries,0,Visa,1,2586.86,Biometric,0.8929,1
8.5,ATM Withdrawal,23653.28,Mobile,Sydney,Groceries,0,Mastercard,104,1534.97,PIN,0.0764,0
99.46,POS,66551.71,Mobile,Tokyo,Travel,0,Mastercard,85,1959.6,Password,0.0896,0
105.77,ATM Withdrawal,4485.27,Laptop,Tokyo,Groceries,0,Amex,190,2307.91,Biometric,0.1378,0
207.89,Online,24604.25,Tablet,New York,Groceries,0,Mastercard,211,1957.28,OTP,0.5949,0
78.66,Online,5833.56,Laptop,New York,Groceries,0,Amex,40,2306.17,Password,0.5353,1
219.49,ATM Withdrawal,50659.97,Mobile,Mumbai,Restaurants,0,Discover,230,4102.77,Biometric,0.0043,0
